conference,url,title,authors,abstract,citations
acl,https://aclanthology.org/P12-1079.pdf,A Topic Similarity Model for Hierarchical Phrase-based Translation,"Xinyan Xiao,Deyi Xiong,Min Zhang,Qun Liu,Shouxun Lin",None,49
acl,https://aclanthology.org/P12-1080.pdf,Modeling Topic Dependencies in Hierarchical Text Categorization,"Alessandro Moschitti,Qi Ju,Richard Johansson",None,10
acl,https://aclanthology.org/P12-1081.pdf,Attacking Parsing Bottlenecks with Unlabeled Data and Relevant Factorizations,Emily Pitler,None,9
acl,https://aclanthology.org/P12-1082.pdf,Semi-supervised Dependency Parsing using Lexical Affinities,"Seyed Abolghasem Mirroshandel,Alexis Nasr,Joseph Le Roux",None,17
acl,https://aclanthology.org/P12-1083.pdf,Chinese Comma Disambiguation for Discourse Analysis,"Yaqin Yang,Nianwen Xue",None,42
acl,https://aclanthology.org/P12-1084.pdf,Collective Classification for Fine-grained Information Status,"Katja Markert,Yufang Hou,Michael Strube",None,58
acl,https://aclanthology.org/P12-1085.pdf,Structuring E-Commerce Inventory,"Karin Mauge,Khash Rohanimanesh,Jean-David Ruvini",None,31
acl,https://aclanthology.org/P12-1086.pdf,Named Entity Disambiguation in Streaming Data,"Alexandre Davis,Adriano Veloso,Altigran Soares,Alberto Laender,Wagner Meira Jr.",None,49
acl,https://aclanthology.org/P12-1087.pdf,Big Data versus the Crowd: Looking for Relationships in All the Right Places,"Ce Zhang,Feng Niu,Christopher Ré,Jude Shavlik",None,49
acl,https://aclanthology.org/P12-1088.pdf,Automatic Event Extraction with Structured Preference Modeling,"Wei Lu,Dan Roth",None,52
acl,https://aclanthology.org/P12-1089.pdf,Discriminative Learning for Joint Template Filling,"Einat Minkov,Luke Zettlemoyer",None,3
acl,https://aclanthology.org/P12-1090.pdf,Classifying French Verbs Using French and English Lexical Resources,"Ingrid Falk,Claire Gardent,Jean-Charles Lamirel",None,43
acl,https://aclanthology.org/P12-1091.pdf,Modeling Sentences in the Latent Space,"Weiwei Guo,Mona Diab",None,164
acl,https://aclanthology.org/P12-1092.pdf,Improving Word Representations via Global Context and Multiple Word Prototypes,"Eric Huang,Richard Socher,Christopher Manning,Andrew Ng",None,1429
acl,https://aclanthology.org/P12-1093.pdf,Exploiting Social Information in Grounded Language Learning via Grammatical Reduction,"Mark Johnson,Katherine Demuth,Michael Frank",None,21
acl,https://aclanthology.org/P12-1094.pdf,You Had Me at Hello: How Phrasing Affects Memorability,"Cristian Danescu-Niculescu-Mizil,Justin Cheng,Jon Kleinberg,Lillian Lee",None,113
acl,https://aclanthology.org/P12-1095.pdf,Modeling the Translation of Predicate-Argument Structure for SMT,"Deyi Xiong,Min Zhang,Haizhou Li",None,64
acl,https://aclanthology.org/P12-1096.pdf,A Ranking-based Approach to Word Reordering for Statistical Machine Translation,"Nan Yang,Mu Li,Dongdong Zhang,Nenghai Yu",None,0
acl,https://aclanthology.org/P12-1097.pdf,Character-Level Machine Translation Evaluation for Languages with Ambiguous Word Boundaries,"Chang Liu,Hwee Tou Ng",None,11
acl,https://aclanthology.org/P12-1098.pdf,PORT: a Precision-Order-Recall MT Evaluation Metric for Tuning,"Boxing Chen,Roland Kuhn,Samuel Larkin",None,26
acl,https://aclanthology.org/P12-1099.pdf,Mixing Multiple Translation Models in Statistical Machine Translation,"Majid Razmara,George Foster,Baskaran Sankaran,Anoop Sarkar",None,28
acl,https://aclanthology.org/P12-1100.pdf,Hierarchical Chunk-to-String Translation,"Yang Feng,Dongdong Zhang,Mu Li,Qun Liu",None,6
acl,https://aclanthology.org/P12-1101.pdf,Large-Scale Syntactic Language Modeling with Treelets,"Adam Pauls,Dan Klein",None,54
acl,https://aclanthology.org/P12-1102.pdf,Text Segmentation by Language Using Minimum Description Length,"Hiroshi Yamaguchi,Kumiko Tanaka-Ishii",None,39
acl,https://aclanthology.org/P12-1103.pdf,Improve SMT Quality with Automatically Extracted Paraphrase Rules,"Wei He,Hua Wu,Haifeng Wang,Ting Liu",None,4
acl,https://aclanthology.org/P12-1104.pdf,Ecological Evaluation of Persuasive Messages Using Google AdWords,"Marco Guerini,Carlo Strapparava,Oliviero Stock",None,22
acl,https://aclanthology.org/P12-1105.pdf,Polarity Consistency Checking for Sentiment Dictionaries,"Eduard Dragut,Hong Wang,Clement Yu,Prasad Sistla,Weiyi Meng",None,22
acl,https://aclanthology.org/P12-1106.pdf,Combining Coherence Models and Machine Translation Evaluation Metrics for Summarization Evaluation,"Ziheng Lin,Chang Liu,Hwee Tou Ng,Min-Yen Kan",None,39
acl,https://aclanthology.org/P12-1107.pdf,Sentence Simplification by Monolingual Machine Translation,"Sander Wubben,Antal van den Bosch,Emiel Krahmer",None,290
acl,https://aclanthology.org/P12-1108.pdf,A Cost Sensitive Part-of-Speech Tagging: Differentiating Serious Errors from Minor Errors,"Hyun-Je Song,Jeong-Woo Son,Tae-Gil Noh,Seong-Bae Park,Sang-Jo Lee",None,11
acl,https://aclanthology.org/P12-1109.pdf,A Broad-Coverage Normalization System for Social Media Language,"Fei Liu,Fuliang Weng,Xiao Jiang",None,184
acl,https://aclanthology.org/P12-1110.pdf,"Incremental Joint Approach to Word Segmentation, POS Tagging, and Dependency Parsing in Chinese","Jun Hatori,Takuya Matsuzaki,Yusuke Miyao,Jun’ichi Tsujii",None,124
acl,https://aclanthology.org/P12-1111.pdf,Exploring Deterministic Constraints: from a Constrained English POS Tagger to an Efficient ILP Solution to Chinese Word Segmentation,"Qiuye Zhao,Mitch Marcus",None,3
