conference,url,title,authors,abstract,citations
emnlp,https://aclanthology.org/D10-1096.pdf,Evaluating the Impact of Alternative Dependency Graph Encodings on Solving Event Extraction Tasks,"Ekaterina Buyko,Udo Hahn",None,32
emnlp,https://aclanthology.org/D10-1097.pdf,Enhancing Mention Detection Using Projection via Aligned Corpora,"Yassine Benajiba,Imed Zitouni",None,6
emnlp,https://aclanthology.org/D10-1098.pdf,Domain Adaptation of Rule-Based Annotators for Named-Entity Recognition Tasks,"Laura Chiticariu,Rajasekar Krishnamurthy,Yunyao Li,Frederick Reiss,Shivakumar Vaithyanathan",None,179
emnlp,https://aclanthology.org/D10-1099.pdf,Collective Cross-Document Relation Extraction Without Labelled Data,"Limin Yao,Sebastian Riedel,Andrew McCallum",None,159
emnlp,https://aclanthology.org/D10-1100.pdf,Automatic Detection and Classification of Social Events,"Apoorv Agarwal,Owen Rambow",None,50
emnlp,https://aclanthology.org/D10-1101.pdf,Extracting Opinion Targets in a Single and Cross-Domain Setting with Conditional Random Fields,"Niklas Jakob,Iryna Gurevych",None,637
emnlp,https://aclanthology.org/D10-1102.pdf,Multi-Level Structured Models for Document-Level Sentiment Classification,"Ainur Yessenalina,Yisong Yue,Claire Cardie",None,238
emnlp,https://aclanthology.org/D10-1103.pdf,Cross Language Text Classification by Model Translation and Semi-Supervised Learning,"Lei Shi,Rada Mihalcea,Mingjun Tian",None,107
emnlp,https://aclanthology.org/D10-1104.pdf,SRL-Based Verb Selection for ESL,"Xiaohua Liu,Bo Han,Kuan Li,Stephan Hyeonjun Stiller,Ming Zhou",None,22
emnlp,https://aclanthology.org/D10-1105.pdf,Context Comparison of Bursty Events in Web Search and Online Media,"Yunliang Jiang,Cindy Xide Lin,Qiaozhu Mei",None,9
emnlp,https://aclanthology.org/D10-1106.pdf,Learning First-Order Horn Clauses from Web Text,"Stefan Schoenmackers,Jesse Davis,Oren Etzioni,Daniel Weld",None,243
emnlp,https://aclanthology.org/D10-1107.pdf,Constraints Based Taxonomic Relation Classification,"Quang Do,Dan Roth",None,22
emnlp,https://aclanthology.org/D10-1108.pdf,A Semi-Supervised Method to Learn and Construct Taxonomies Using the Web,"Zornitsa Kozareva,Eduard Hovy",None,203
emnlp,https://aclanthology.org/D10-1109.pdf,Function-Based Question Classification for General QA,"Fan Bu,Xingwei Zhu,Yu Hao,Xiaoyan Zhu",None,39
emnlp,https://aclanthology.org/D10-1110.pdf,Learning Recurrent Event Queries for Web Search,"Ruiqiang Zhang,Yuki Konda,Anlei Dong,Pranam Kolari,Yi Chang,Zhaohui Zheng",None,36
emnlp,https://aclanthology.org/D10-1111.pdf,Staying Informed: Supervised and Semi-Supervised Multi-View Topical Analysis of Ideological Perspective,"Amr Ahmed,Eric Xing",None,98
emnlp,https://aclanthology.org/D10-1112.pdf,Word-Based Dialect Identification with Georeferenced Rules,"Yves Scherrer,Owen Rambow",None,29
emnlp,https://aclanthology.org/D10-1113.pdf,Measuring Distributional Similarity in Context,"Georgiana Dinu,Mirella Lapata",None,142
emnlp,https://aclanthology.org/D10-1114.pdf,A Mixture Model with Sharing for Lexical Semantics,"Joseph Reisinger,Raymond Mooney",None,47
emnlp,https://aclanthology.org/D10-1115.pdf,"Nouns are Vectors, Adjectives are Matrices: Representing Adjective-Noun Constructions in Semantic Space","Marco Baroni,Roberto Zamparelli",None,577
emnlp,https://aclanthology.org/D10-1116.pdf,Practical Linguistic Steganography Using Contextual Synonym Substitution and Vertex Colour Coding,"Ching-Yun Chang,Stephen Clark",None,38
emnlp,https://aclanthology.org/D10-1117.pdf,Unsupervised Induction of Tree Substitution Grammars for Dependency Parsing,"Phil Blunsom,Trevor Cohn",None,95
emnlp,https://aclanthology.org/D10-1118.pdf,It Depends on the Translation: Unsupervised Dependency Parsing via Word Alignment,Samuel Brody,None,11
emnlp,https://aclanthology.org/D10-1119.pdf,Inducing Probabilistic CCG Grammars from Logical Form with Higher-Order Unification,"Tom Kwiatkowksi,Luke Zettlemoyer,Sharon Goldwater,Mark Steedman",None,344
emnlp,https://aclanthology.org/D10-1120.pdf,Using Universal Linguistic Knowledge to Guide Grammar Induction,"Tahira Naseem,Harr Chen,Regina Barzilay,Mark Johnson",None,145
emnlp,https://aclanthology.org/D10-1121.pdf,What’s with the Attitude? Identifying Sentences with Attitude in Online Discussions,"Ahmed Hassan,Vahed Qazvinian,Dragomir Radev",None,114
emnlp,https://aclanthology.org/D10-1122.pdf,Hashing-Based Approaches to Spelling Correction of Personal Names,"Raghavendra Udupa,Shaishav Kumar",None,21
emnlp,https://aclanthology.org/D10-1123.pdf,Identifying Functional Relations in Web Text,"Thomas Lin,Mausam,Oren Etzioni",None,35
emnlp,https://aclanthology.org/D10-1124.pdf,A Latent Variable Model for Geographic Lexical Variation,"Jacob Eisenstein,Brendan O’Connor,Noah A. Smith,Eric P. Xing",None,836
emnlp,https://aclanthology.org/D10-1125.pdf,Dual Decomposition for Parsing with Non-Projective Head Automata,"Terry Koo,Alexander M. Rush,Michael Collins,Tommi Jaakkola,David Sontag",None,226
