conference,url,title,authors,abstract,citations
emnlp,https://aclanthology.org/D12-1037.pdf,Locally Training the Log-Linear Model for SMT,"Lemao Liu,Hailong Cao,Taro Watanabe,Tiejun Zhao,Mo Yu,Conghui Zhu",None,29
emnlp,https://aclanthology.org/D12-1038.pdf,Iterative Annotation Transformation with Predict-Self Reestimation for Chinese Word Segmentation,"Wenbin Jiang,Fandong Meng,Qun Liu,Yajuan Lü",None,6
emnlp,https://aclanthology.org/D12-1039.pdf,Automatically Constructing a Normalisation Dictionary for Microblogs,"Bo Han,Paul Cook,Timothy Baldwin",None,226
emnlp,https://aclanthology.org/D12-1040.pdf,Unsupervised PCFG Induction for Grounded Language Learning with Highly Ambiguous Supervision,"Joohyun Kim,Raymond Mooney",None,60
emnlp,https://aclanthology.org/D12-1041.pdf,Forced Derivation Tree based Model Training to Statistical Machine Translation,"Nan Duan,Mu Li,Ming Zhou",None,3
emnlp,https://aclanthology.org/D12-1042.pdf,Multi-instance Multi-label Learning for Relation Extraction,"Mihai Surdeanu,Julie Tibshirani,Ramesh Nallapati,Christopher D. Manning",None,761
emnlp,https://aclanthology.org/D12-1043.pdf,An “AI readability” Formula for French as a Foreign Language,"Thomas François,Cédrick Fairon",None,144
emnlp,https://aclanthology.org/D12-1044.pdf,Dynamic Programming for Higher Order Parsing of Gap-Minding Trees,"Emily Pitler,Sampath Kannan,Mitchell Marcus",None,13
emnlp,https://aclanthology.org/D12-1045.pdf,Joint Entity and Event Coreference Resolution across Documents,"Heeyoung Lee,Marta Recasens,Angel Chang,Mihai Surdeanu,Dan Jurafsky",None,239
emnlp,https://aclanthology.org/D12-1046.pdf,"Joint Chinese Word Segmentation, POS Tagging and Parsing","Xian Qian,Yang Liu",None,56
emnlp,https://aclanthology.org/D12-1047.pdf,Translation Model Based Cross-Lingual Language Model Adaptation: from Word Models to Phrase Models,"Shixiang Lu,Wei Wei,Xiaoyin Fu,Bo Xu",None,9
emnlp,https://aclanthology.org/D12-1048.pdf,Open Language Learning for Information Extraction,"Mausam,Michael Schmitz,Stephen Soderland,Robert Bart,Oren Etzioni",None,841
emnlp,https://aclanthology.org/D12-1049.pdf,Modelling Sequential Text with an Adaptive Topic Model,"Lan Du,Wray Buntine,Huidong Jin",None,21
emnlp,https://aclanthology.org/D12-1050.pdf,A Comparison of Vector-based Representations for Semantic Composition,"William Blacoe,Mirella Lapata",None,320
emnlp,https://aclanthology.org/D12-1051.pdf,Exploiting Chunk-level Features to Improve Phrase Chunking,"Junsheng Zhou,Weiguang Qu,Fen Zhang",None,10
emnlp,https://aclanthology.org/D12-1052.pdf,A Beam-Search Decoder for Grammatical Error Correction,"Daniel Dahlmeier,Hwee Tou Ng",None,77
emnlp,https://aclanthology.org/D12-1053.pdf,A Statistical Relational Learning Approach to Identifying Evidence Based Medicine Categories,"Mathias Verbeke,Vincent Van Asch,Roser Morante,Paolo Frasconi,Walter Daelemans,Luc De Raedt",None,44
emnlp,https://aclanthology.org/D12-1054.pdf,"Lyrics, Music, and Emotions","Rada Mihalcea,Carlo Strapparava",None,75
emnlp,https://aclanthology.org/D12-1055.pdf,Assessment of ESL Learners’ Syntactic Competence Based on Similarity Measures,"Su-Youn Yoon,Suma Bhat",None,27
emnlp,https://aclanthology.org/D12-1056.pdf,A Unified Approach to Transliteration-based Text Input with Online Spelling Correction,"Hisami Suzuki,Jianfeng Gao",None,5
emnlp,https://aclanthology.org/D12-1057.pdf,Excitatory or Inhibitory: A New Semantic Orientation Extracts Contradiction and Causality from the Web,"Chikara Hashimoto,Kentaro Torisawa,Stijn De Saeger,Jong-Hoon Oh,Jun’ichi Kazama",None,87
emnlp,https://aclanthology.org/D12-1058.pdf,Enlarging Paraphrase Collections through Generalization and Instantiation,"Atsushi Fujita,Pierre Isabelle,Roland Kuhn",None,21
emnlp,https://aclanthology.org/D12-1059.pdf,Concurrent Acquisition of Word Meaning and Lexical Categories,"Afra Alishahi,Grzegorz Chrupala",None,14
emnlp,https://aclanthology.org/D12-1060.pdf,Do Neighbours Help? An Exploration of Graph-based Algorithms for Cross-domain Sentiment Classification,"Natalia Ponomareva,Mike Thelwall",None,40
emnlp,https://aclanthology.org/D12-1061.pdf,Learning Lexicon Models from Search Logs for Query Expansion,"Jianfeng Gao,Shasha Xie,Xiaodong He,Alnur Ali",None,39
emnlp,https://aclanthology.org/D12-1062.pdf,Joint Inference for Event Timeline Construction,"Quang Do,Wei Lu,Dan Roth",None,138
emnlp,https://aclanthology.org/D12-1063.pdf,Three Dependency-and-Boundary Models for Grammar Induction,"Valentin I. Spitkovsky,Hiyan Alshawi,Daniel Jurafsky",None,30
emnlp,https://aclanthology.org/D12-1064.pdf,Exploring Adaptor Grammars for Native Language Identification,"Sze-Meng Jojo Wong,Mark Dras,Mark Johnson",None,43
emnlp,https://aclanthology.org/D12-1065.pdf,Discovering Diverse and Salient Threads in Document Collections,"Jennifer Gillenwater,Alex Kulesza,Ben Taskar",None,93
emnlp,https://aclanthology.org/D12-1066.pdf,Generalizing Sub-sentential Paraphrase Acquisition across Original Signal Type of Text Pairs,"Aurélien Max,Houda Bouamor,Anne Vilnat",None,14
emnlp,https://aclanthology.org/D12-1067.pdf,"Parse, Price and Cut—Delayed Column and Row Generation for Graph Based Parsers","Sebastian Riedel,David Smith,Andrew McCallum",None,22
emnlp,https://aclanthology.org/D12-1068.pdf,Domain Adaptation for Coreference Resolution: An Adaptive Ensemble Approach,"Jian Bo Yang,Qi Mao,Qiao Liang Xiang,Ivor Wai-Hung Tsang,Kian Ming Adam Chai,Hai Leong Chieu",None,15
emnlp,https://aclanthology.org/D12-1069.pdf,Weakly Supervised Training of Semantic Parsers,"Jayant Krishnamurthy,Tom Mitchell",None,151
emnlp,https://aclanthology.org/D12-1070.pdf,Cross-Lingual Language Modeling with Syntactic Reordering for Low-Resource Speech Recognition,"Ping Xu,Pascale Fung",None,2
emnlp,https://aclanthology.org/D12-1071.pdf,Resolving Complex Cases of Definite Pronouns: The Winograd Schema Challenge,"Altaf Rahman,Vincent Ng",None,160
emnlp,https://aclanthology.org/D12-1072.pdf,A Sequence Labelling Approach to Quote Attribution,"Timothy O’Keefe,Silvia Pareti,James R. Curran,Irena Koprinska,Matthew Honnibal",None,72
emnlp,https://aclanthology.org/D12-1073.pdf,SSHLDA: A Semi-Supervised Hierarchical Topic Model,"Xian-Ling Mao,Zhao-Yan Ming,Tat-Seng Chua,Si Li,Hongfei Yan,Xiaoming Li",None,72
emnlp,https://aclanthology.org/D12-1074.pdf,Improving NLP through Marginalization of Hidden Syntactic Structure,"Jason Naradowsky,Sebastian Riedel,David Smith",None,31
emnlp,https://aclanthology.org/D12-1075.pdf,Type-Supervised Hidden Markov Models for Part-of-Speech Tagging with Incomplete Tag Dictionaries,"Dan Garrette,Jason Baldridge",None,30
