conference,url,title,authors,abstract,citations
acl,https://aclanthology.org/P15-1107.pdf,A Hierarchical Neural Autoencoder for Paragraphs and Documents,"Jiwei Li,Thang Luong,Dan Jurafsky",None,623
acl,https://aclanthology.org/P15-1108.pdf,Joint Dependency Parsing and Multiword Expression Tokenization,"Alexis Nasr,Carlos Ramisch,José Deulofeu,André Valli",None,36
acl,https://aclanthology.org/P15-1109.pdf,End-to-end learning of semantic role labeling using recurrent neural networks,"Jie Zhou,Wei Xu",None,376
acl,https://aclanthology.org/P15-1110.pdf,Feature Optimization for Constituent Parsing via Neural Networks,"Zhiguo Wang,Haitao Mi,Nianwen Xue",None,20
acl,https://aclanthology.org/P15-1111.pdf,Identifying Cascading Errors using Constraints in Dependency Parsing,"Dominick Ng,James R. Curran",None,6
acl,https://aclanthology.org/P15-1112.pdf,A Re-ranking Model for Dependency Parser with Recursive Convolutional Neural Network,"Chenxi Zhu,Xipeng Qiu,Xinchi Chen,Xuanjing Huang",None,53
acl,https://aclanthology.org/P15-1113.pdf,Transition-based Neural Constituent Parsing,"Taro Watanabe,Eiichiro Sumita",None,76
acl,https://aclanthology.org/P15-1114.pdf,Feature Selection in Kernel Space: A Case Study on Dependency Parsing,"Xian Qian,Yang Liu",None,2
acl,https://aclanthology.org/P15-1115.pdf,Semantic Role Labeling Improves Incremental Parsing,"Ioannis Konstas,Frank Keller",None,5
acl,https://aclanthology.org/P15-1116.pdf,Discontinuous Incremental Shift-reduce Parsing,Wolfgang Maier,None,31
acl,https://aclanthology.org/P15-1117.pdf,A Neural Probabilistic Structured-Prediction Model for Transition-Based Dependency Parsing,"Hao Zhou,Yue Zhang,Shujian Huang,Jiajun Chen",None,103
acl,https://aclanthology.org/P15-1118.pdf,Parsing Paraphrases with Joint Inference,"Do Kook Choe,David McClosky",None,3
acl,https://aclanthology.org/P15-1119.pdf,Cross-lingual Dependency Parsing Based on Distributed Representations,"Jiang Guo,Wanxiang Che,David Yarowsky,Haifeng Wang,Ting Liu",None,164
acl,https://aclanthology.org/P15-1120.pdf,Can Natural Language Processing Become Natural Language Coaching?,Marti A. Hearst,None,11
acl,https://aclanthology.org/P15-1121.pdf,Machine Comprehension with Discourse Relations,"Karthik Narasimhan,Regina Barzilay",None,65
acl,https://aclanthology.org/P15-1122.pdf,Implicit Role Linking on Chinese Discourse: Exploiting Explicit Roles and Frame-to-Frame Relations,"Ru Li,Juan Wu,Zhiqiang Wang,Qinghua Chai",None,6
acl,https://aclanthology.org/P15-1123.pdf,Discourse-sensitive Automatic Identification of Generic Expressions,"Annemarie Friedrich,Manfred Pinkal",None,20
acl,https://aclanthology.org/P15-1124.pdf,Model-based Word Embeddings from Decompositions of Count Matrices,"Karl Stratos,Michael Collins,Daniel Hsu",None,60
acl,https://aclanthology.org/P15-1125.pdf,Entity Hierarchy Embedding,"Zhiting Hu,Poyao Huang,Yuntian Deng,Yingkai Gao,Eric Xing",None,73
acl,https://aclanthology.org/P15-1126.pdf,Orthogonality of Syntax and Semantics within Distributional Spaces,"Jeff Mitchell,Mark Steedman",None,14
acl,https://aclanthology.org/P15-1127.pdf,Scalable Semantic Parsing with Partial Ontologies,"Eunsol Choi,Tom Kwiatkowski,Luke Zettlemoyer",None,45
acl,https://aclanthology.org/P15-1128.pdf,Semantic Parsing via Staged Query Graph Generation: Question Answering with Knowledge Base,"Wen-tau Yih,Ming-Wei Chang,Xiaodong He,Jianfeng Gao",None,570
acl,https://aclanthology.org/P15-1129.pdf,Building a Semantic Parser Overnight,"Yushi Wang,Jonathan Berant,Percy Liang",None,279
acl,https://aclanthology.org/P15-1130.pdf,Predicting Polarities of Tweets by Composing Word Embeddings with Long Short-Term Memory,"Xin Wang,Yuanchao Liu,Chengjie Sun,Baoxun Wang,Xiaolong Wang",None,273
acl,https://aclanthology.org/P15-1131.pdf,Topic Modeling based Sentiment Analysis on Social Media for Stock Market Prediction,"Thien Hai Nguyen,Kiyoaki Shirai",None,206
acl,https://aclanthology.org/P15-1132.pdf,Learning Tag Embeddings and Tag-specific Composition Functions in Recursive Neural Network,"Qiao Qian,Bo Tian,Minlie Huang,Yang Liu,Xuan Zhu,Xiaoyan Zhu",None,69
acl,https://aclanthology.org/P15-1133.pdf,A convex and feature-rich discriminative approach to dependency grammar induction,"Édouard Grave,Noémie Elhadad",None,24
acl,https://aclanthology.org/P15-1134.pdf,Parse Imputation for Dependency Annotations,"Jason Mielens,Liang Sun,Jason Baldridge",None,9
acl,https://aclanthology.org/P15-1135.pdf,Probing the Linguistic Strengths and Limitations of Unsupervised Grammar Induction,"Yonatan Bisk,Julia Hockenmaier",None,16
acl,https://aclanthology.org/P15-1136.pdf,Entity-Centric Coreference Resolution with Model Stacking,"Kevin Clark,Christopher D. Manning",None,210
acl,https://aclanthology.org/P15-1137.pdf,Learning Anaphoricity and Antecedent Ranking Features for Coreference Resolution,"Sam Wiseman,Alexander M. Rush,Stuart Shieber,Jason Weston",None,171
acl,https://aclanthology.org/P15-1138.pdf,Transferring Coreference Resolvers with Posterior Regularization,André F. T. Martins,None,22
acl,https://aclanthology.org/P15-1139.pdf,Tea Party in the House: A Hierarchical Ideal Point Topic Model and Its Application to Republican Legislators in the 112th Congress,"Viet-An Nguyen,Jordan Boyd-Graber,Philip Resnik,Kristina Miler",None,69
acl,https://aclanthology.org/P15-1140.pdf,"KB-LDA: Jointly Learning a Knowledge Base of Hierarchy, Relations, and Facts","Dana Movshovitz-Attias,William W. Cohen",None,29
acl,https://aclanthology.org/P15-1141.pdf,A Computationally Efficient Algorithm for Learning Topical Collocation Models,"Zhendong Zhao,Lan Du,Benjamin Börschinger,John K Pate,Massimiliano Ciaramita,Mark Steedman,Mark Johnson",None,1
acl,https://aclanthology.org/P15-1142.pdf,Compositional Semantic Parsing on Semi-Structured Tables,"Panupong Pasupat,Percy Liang",None,368
acl,https://aclanthology.org/P15-1143.pdf,Graph parsing with s-graph grammars,"Jonas Groschwitz,Alexander Koller,Christoph Teichmann",None,31
acl,https://aclanthology.org/P15-1144.pdf,Sparse Overcomplete Word Vector Representations,"Manaal Faruqui,Yulia Tsvetkov,Dani Yogatama,Chris Dyer,Noah A. Smith",None,173
acl,https://aclanthology.org/P15-1145.pdf,Learning Semantic Word Embeddings based on Ordinal Knowledge Constraints,"Quan Liu,Hui Jiang,Si Wei,Zhen-Hua Ling,Yu Hu",None,149
acl,https://aclanthology.org/P15-1146.pdf,Adding Semantics to Data-Driven Paraphrasing,"Ellie Pavlick,Johan Bos,Malvina Nissim,Charley Beller,Benjamin Van Durme,Chris Callison-Burch",None,64
acl,https://aclanthology.org/P15-1147.pdf,Parsing as Reduction,"Daniel Fernández-González,André F. T. Martins",None,55
acl,https://aclanthology.org/P15-1148.pdf,Optimal Shift-Reduce Constituent Parsing with Structured Perceptron,"Le Quang Thang,Hiroshi Noji,Yusuke Miyao",None,13
acl,https://aclanthology.org/P15-1149.pdf,"A Data-Driven, Factorization Parser for CCG Dependency Structures","Yantao Du,Weiwei Sun,Xiaojun Wan",None,10
acl,https://aclanthology.org/P15-1150.pdf,Improved Semantic Representations From Tree-Structured Long Short-Term Memory Networks,"Kai Sheng Tai,Richard Socher,Christopher D. Manning",None,2953
acl,https://aclanthology.org/P15-1151.pdf,genCNN: A Convolutional Architecture for Word Sequence Prediction,"Mingxuan Wang,Zhengdong Lu,Hang Li,Wenbin Jiang,Qun Liu",None,29
acl,https://aclanthology.org/P15-1152.pdf,Neural Responding Machine for Short-Text Conversation,"Lifeng Shang,Zhengdong Lu,Hang Li",None,1085
acl,https://aclanthology.org/P15-1153.pdf,Abstractive Multi-Document Summarization via Phrase Selection and Merging,"Lidong Bing,Piji Li,Yi Liao,Wai Lam,Weiwei Guo,Rebecca Passonneau",None,159
acl,https://aclanthology.org/P15-1154.pdf,Joint Graphical Models for Date Selection in Timeline Summarization,"Giang Tran,Eelco Herder,Katja Markert",None,24
acl,https://aclanthology.org/P15-1155.pdf,Predicting Salient Updates for Disaster Summarization,"Chris Kedzie,Kathleen McKeown,Fernando Diaz",None,59
acl,https://aclanthology.org/P15-1156.pdf,Unsupervised Prediction of Acceptability Judgements,"Jey Han Lau,Alexander Clark,Shalom Lappin",None,49
acl,https://aclanthology.org/P15-1157.pdf,A Frame of Mind: Using Statistical Models for Detection of Framing and Agenda Setting Campaigns,"Oren Tsur,Dan Calacci,David Lazer",None,102
acl,https://aclanthology.org/P15-1158.pdf,Why discourse affects speakers’ choice of referring expressions,"Naho Orita,Eliana Vornov,Naomi Feldman,Hal Daumé III",None,28
acl,https://aclanthology.org/P15-1159.pdf,Linguistic Harbingers of Betrayal: A Case Study on an Online Strategy Game,"Vlad Niculae,Srijan Kumar,Jordan Boyd-Graber,Cristian Danescu-Niculescu-Mizil",None,53
acl,https://aclanthology.org/P15-1160.pdf,Who caught a cold ? - Identifying the subject of a symptom,"Shin Kanouchi,Mamoru Komachi,Naoaki Okazaki,Eiji Aramaki,Hiroshi Ishikawa",None,20
